date,vessel_type,freight_rate_usd_day,source,source_type,unit,lag_1,lag_3,lag_7,lag_14,rolling_mean_7,rolling_mean_14,rolling_mean_30,rolling_std_7,rolling_std_14,day_of_week,month,quarter,day_of_month,rate_change_1d,rate_change_7d,rate_pct_change_1d,rate_pct_change_7d,target_7d,target_14d,target_30d
2024-07-10,Capesize,28711,KOBC,PUBLIC_ACTUAL,USD/day,30028.0,31866.0,33699.0,28971.0,33168.857142857145,31775.85714285714,29689.733333333334,2557.369183918334,2402.319611642737,2,7,3,10,-1317.0,-4988.0,-4.385906487278534,-14.801626161013681,27237.0,24700.0,28443.0
2024-07-11,Capesize,29059,KOBC,PUBLIC_ACTUAL,USD/day,28711.0,30982.0,37141.0,30518.0,32456.285714285714,31757.285714285714,29803.8,3035.2911839601898,2426.553599990358,3,7,3,11,348.0,-8082.0,1.2120789941137522,-21.76031878517003,27181.0,24271.0,28459.0
2024-07-12,Capesize,29095,KOBC,PUBLIC_ACTUAL,USD/day,29059.0,30028.0,35745.0,30672.0,31301.714285714286,31653.071428571428,29948.2,2433.8485103691814,2513.6393922966117,4,7,3,12,36.0,-6650.0,0.12388588733267536,-18.60400055951882,27000.0,23551.0,28651.0
2024-07-15,Capesize,29874,KOBC,PUBLIC_ACTUAL,USD/day,29095.0,28711.0,32721.0,29734.0,30351.714285714286,31540.428571428572,30060.666666666668,1546.5559278903602,2595.003622771572,0,7,3,15,779.0,-2847.0,2.6774359855645358,-8.700834326579265,25753.0,23263.0,28533.0
2024-07-16,Capesize,29354,KOBC,PUBLIC_ACTUAL,USD/day,29874.0,29059.0,31866.0,29180.0,29945.0,31550.428571428572,30163.266666666666,1140.7447859465253,2587.7666258551776,1,7,3,16,-520.0,-2512.0,-1.7406440382941701,-7.883010104813904,25781.0,23676.0,28588.0
2024-07-17,Capesize,27320,KOBC,PUBLIC_ACTUAL,USD/day,29354.0,29095.0,30982.0,31244.0,29586.14285714286,31562.85714285714,30216.766666666666,770.8634614430381,2575.8967626572135,2,7,3,17,-2034.0,-3662.0,-6.929208966410028,-11.819766315925373,25362.0,24031.0,30349.0
2024-07-18,Capesize,26658,KOBC,PUBLIC_ACTUAL,USD/day,27320.0,29874.0,30028.0,32361.0,29063.0,31282.571428571428,30203.7,897.8325753339134,2815.5952974674187,3,7,3,18,-662.0,-3370.0,-2.4231332357247393,-11.222858665245772,24996.0,24375.0,30413.0
2024-07-19,Capesize,27237,KOBC,PUBLIC_ACTUAL,USD/day,26658.0,29354.0,28711.0,33699.0,28581.571428571428,30875.214285714286,30150.5,1159.526175805566,3050.3340845671737,4,7,3,19,579.0,-1474.0,2.171955885662835,-5.13392079690711,24700.0,25432.0,29941.0
2024-07-22,Capesize,27181,KOBC,PUBLIC_ACTUAL,USD/day,27237.0,27320.0,29059.0,37141.0,28371.0,30413.64285714286,30090.2,1261.4637000976152,3078.9503358010443,0,7,3,22,-56.0,-1878.0,-0.2056026728347482,-6.462713789187513,24271.0,24893.0,31770.0
2024-07-23,Capesize,27000,KOBC,PUBLIC_ACTUAL,USD/day,27181.0,26658.0,29095.0,35745.0,28102.714285714286,29702.214285714286,30014.333333333332,1290.1330311609347,2501.476092801364,1,7,3,23,-181.0,-2095.0,-0.6659063316287073,-7.200549922667121,23551.0,24856.0,31880.0
2024-07-24,Capesize,25753,KOBC,PUBLIC_ACTUAL,USD/day,27000.0,27237.0,29874.0,32721.0,27803.428571428572,29077.571428571428,29948.866666666665,1264.3182427873303,1894.7330932099844,2,7,3,24,-1247.0,-4121.0,-4.618518518518522,-13.794604003481293,23263.0,24879.0,31730.0
2024-07-25,Capesize,25781,KOBC,PUBLIC_ACTUAL,USD/day,25753.0,27181.0,29354.0,31866.0,27214.714285714286,28579.85714285714,29890.333333333332,1086.4240599749173,1775.4805571424174,3,7,3,25,28.0,-3573.0,0.10872519706441874,-12.172106016215844,23676.0,26270.0,31727.0
2024-07-26,Capesize,25362,KOBC,PUBLIC_ACTUAL,USD/day,25781.0,27000.0,27320.0,30982.0,26704.285714285714,28145.214285714286,29777.733333333334,675.417824825725,1649.484076849402,4,7,3,26,-419.0,-1958.0,-1.6252278809976373,-7.166910688140559,24031.0,26199.0,32859.0
2024-07-29,Capesize,24996,KOBC,PUBLIC_ACTUAL,USD/day,25362.0,25753.0,26658.0,30028.0,26424.571428571428,27743.785714285714,29647.533333333333,775.8953660414891,1588.7409228000924,0,7,3,29,-366.0,-1662.0,-1.443103856162764,-6.23452622102183,24375.0,26549.0,31999.0
2024-07-30,Capesize,24700,KOBC,PUBLIC_ACTUAL,USD/day,24996.0,25781.0,27237.0,28711.0,26187.14285714286,27384.35714285714,29523.766666666666,931.2896843557763,1601.3772249170256,1,7,3,30,-296.0,-2537.0,-1.1841894703152556,-9.31453537467416,25432.0,27136.0,31608.0
2024-07-31,Capesize,24271,KOBC,PUBLIC_ACTUAL,USD/day,24700.0,25362.0,27181.0,29059.0,25824.714285714286,27097.85714285714,29402.766666666666,948.1310940083802,1701.4463918017623,2,7,3,31,-429.0,-2910.0,-1.7368421052631589,-10.706007873146683,24893.0,27949.0,32560.0
2024-08-01,Capesize,23551,KOBC,PUBLIC_ACTUAL,USD/day,24271.0,24996.0,27000.0,29095.0,25409.0,26755.85714285714,29240.466666666667,890.5526374094347,1757.2159298661065,3,8,3,1,-720.0,-3449.0,-2.9665032343125564,-12.774074074074072,24856.0,28443.0,31686.0
2024-08-02,Capesize,23263,KOBC,PUBLIC_ACTUAL,USD/day,23551.0,24700.0,25753.0,29874.0,24916.285714285714,26359.85714285714,29059.8,814.4543601447159,1813.3182018328296,4,8,3,2,-288.0,-2490.0,-1.2228780094263536,-9.668776453228745,24879.0,28459.0,30958.0
2024-08-05,Capesize,23676,KOBC,PUBLIC_ACTUAL,USD/day,23263.0,24271.0,25781.0,29354.0,24560.571428571428,25887.64285714286,28817.966666666667,924.4412469402278,1683.9768227501654,0,8,3,5,413.0,-2105.0,1.7753514164123185,-8.164927659904587,26270.0,28651.0,32369.0
2024-08-06,Capesize,24031,KOBC,PUBLIC_ACTUAL,USD/day,23676.0,23551.0,25362.0,27320.0,24259.85714285714,25482.071428571428,28584.766666666666,794.5194414574672,1452.7960026356047,1,8,3,6,355.0,-1331.0,1.499408683899306,-5.2480088321110285,26199.0,28533.0,32319.0
2024-08-07,Capesize,24375,KOBC,PUBLIC_ACTUAL,USD/day,24031.0,23263.0,24996.0,26658.0,24069.714285714286,25247.14285714286,28394.666666666668,628.77439363571,1397.6066827114437,2,8,3,7,344.0,-621.0,1.4314843327368765,-2.484397503600577,26549.0,28588.0,32120.0
2024-08-08,Capesize,25432,KOBC,PUBLIC_ACTUAL,USD/day,24375.0,23676.0,24700.0,27237.0,23981.0,25084.071428571428,28234.5,508.633135632522,1352.7971287032674,3,8,3,8,1057.0,732.0,4.33641025641025,2.9635627530364417,27136.0,30349.0,32272.0
2024-08-09,Capesize,24893,KOBC,PUBLIC_ACTUAL,USD/day,25432.0,24031.0,24271.0,27181.0,24085.571428571428,24955.14285714286,28040.766666666666,714.625742873619,1210.3406295583331,4,8,3,9,-539.0,622.0,-2.119377162629754,2.562729182975576,27949.0,30413.0,32807.0
2024-08-12,Capesize,24856,KOBC,PUBLIC_ACTUAL,USD/day,24893.0,24375.0,23551.0,27000.0,24174.428571428572,24791.714285714286,27791.833333333332,777.4346397250063,1027.3009766872149,0,8,3,12,-37.0,1305.0,-0.148636162776683,5.541165980213147,28443.0,29941.0,33056.0
2024-08-13,Capesize,24879,KOBC,PUBLIC_ACTUAL,USD/day,24856.0,25432.0,23263.0,25753.0,24360.85714285714,24638.571428571428,27497.066666666666,759.2776015313716,809.500483610868,1,8,3,13,23.0,1616.0,0.09253299002252025,6.946653484073417,28459.0,31770.0,33476.0
2024-08-14,Capesize,26270,KOBC,PUBLIC_ACTUAL,USD/day,24879.0,24893.0,23676.0,25781.0,24591.714285714286,24576.14285714286,27088.333333333332,598.4885725102511,748.3353687852895,2,8,3,14,1391.0,2594.0,5.591060733952324,10.956242608548749,28651.0,31880.0,31918.0
2024-08-16,Capesize,26199,KOBC,PUBLIC_ACTUAL,USD/day,26270.0,24856.0,24031.0,25362.0,24962.285714285714,24611.071428571428,26772.5,726.4043213610961,817.1463915810432,4,8,3,16,-71.0,2168.0,-0.2702702702702675,9.02168032957431,28533.0,31730.0,31096.0
2024-08-19,Capesize,26549,KOBC,PUBLIC_ACTUAL,USD/day,26199.0,24879.0,24375.0,24996.0,25272.0,24670.85714285714,26555.1,725.3376225341864,902.4773474367997,0,8,3,19,350.0,2174.0,1.335928852246271,8.918974358974353,28588.0,31727.0,29994.0
2024-08-20,Capesize,27136,KOBC,PUBLIC_ACTUAL,USD/day,26549.0,26270.0,25432.0,24700.0,25582.571428571428,24781.785714285714,26377.866666666665,742.4762301770166,1031.7080817427357,1,8,3,20,587.0,1704.0,2.211006064258547,6.700220195029893,30349.0,32859.0,28919.0
2024-08-21,Capesize,27949,KOBC,PUBLIC_ACTUAL,USD/day,27136.0,26199.0,24893.0,24271.0,25826.0,24955.785714285714,26249.666666666668,938.375546710176,1207.3254725642632,2,8,3,21,813.0,3056.0,2.9960200471698117,12.276543606636414,30413.0,31999.0,25863.0
2024-08-22,Capesize,28443,KOBC,PUBLIC_ACTUAL,USD/day,27949.0,26549.0,24856.0,23551.0,26262.571428571428,25218.5,26180.366666666665,1124.408712336385,1427.0299845911875,3,8,3,22,494.0,3587.0,1.7675050985723972,14.431123270035396,29941.0,31608.0,25844.0
2024-08-23,Capesize,28459,KOBC,PUBLIC_ACTUAL,USD/day,28443.0,27136.0,24879.0,23263.0,26775.0,25567.928571428572,26171.433333333334,1191.8832437213605,1578.2373061440326,4,8,3,23,16.0,3580.0,0.056252856590366385,14.389645886088665,31770.0,32560.0,26772.0
2024-08-26,Capesize,28651,KOBC,PUBLIC_ACTUAL,USD/day,28459.0,27949.0,26270.0,23676.0,27286.428571428572,25939.071428571428,26151.433333333334,994.454600461031,1605.2310863731286,0,8,3,26,192.0,2381.0,0.6746547665062108,9.063570612866378,31880.0,31686.0,26204.0
2024-08-27,Capesize,28533,KOBC,PUBLIC_ACTUAL,USD/day,28651.0,28443.0,26199.0,24031.0,27626.571428571428,26294.428571428572,26136.633333333335,996.0495063222627,1616.3380127398848,1,8,3,27,-118.0,2334.0,-0.4118529894244549,8.9087369746937,31730.0,30958.0,24668.0
2024-08-28,Capesize,28588,KOBC,PUBLIC_ACTUAL,USD/day,28533.0,28459.0,26549.0,24375.0,27960.0,26616.0,26091.933333333334,812.2107690314032,1578.7899455934833,2,8,3,28,55.0,2039.0,0.19275926120632114,7.680138611623799,31727.0,32369.0,22340.0
2024-08-29,Capesize,30349,KOBC,PUBLIC_ACTUAL,USD/day,28588.0,28651.0,27136.0,25432.0,28251.285714285714,26916.928571428572,26066.4,542.7782586770842,1519.169837281173,3,8,3,29,1761.0,3213.0,6.159927242199514,11.840359669811317,32859.0,32319.0,21170.0
2024-08-30,Capesize,30413,KOBC,PUBLIC_ACTUAL,USD/day,30349.0,28533.0,27949.0,24893.0,28710.285714285714,27268.14285714286,26167.366666666665,758.2243982440754,1706.3136539668585,4,8,3,30,64.0,2464.0,0.21088009489604875,8.816057819599976,31999.0,32120.0,20969.0
2024-09-02,Capesize,29941,KOBC,PUBLIC_ACTUAL,USD/day,30413.0,28588.0,28443.0,24856.0,29062.285714285714,27662.428571428572,26292.533333333333,903.8600028540399,1752.4037870783427,0,9,3,2,-472.0,1498.0,-1.5519679084601945,5.266673698273738,31608.0,32272.0,19775.0
2024-09-03,Capesize,31770,KOBC,PUBLIC_ACTUAL,USD/day,29941.0,30349.0,28459.0,24879.0,29276.285714285714,28025.64285714286,26382.666666666668,910.1125780689631,1649.9615196976674,1,9,3,3,1829.0,3311.0,6.108680404796107,11.634280895323101,32560.0,32807.0,19266.0
2024-09-04,Capesize,31880,KOBC,PUBLIC_ACTUAL,USD/day,31770.0,30413.0,28651.0,26270.0,29749.285714285714,28517.85714285714,26535.633333333335,1221.636977485292,1666.8221656396643,2,9,3,4,110.0,3229.0,0.34623858986464473,11.270112736030157,31686.0,33056.0,18106.0
2024-09-05,Capesize,31730,KOBC,PUBLIC_ACTUAL,USD/day,31880.0,29941.0,28533.0,26199.0,30210.571428571428,28918.571428571428,26698.3,1341.553931967892,1756.76681672647,3,9,3,5,-150.0,3197.0,-0.47051442910915897,11.204570146847503,30958.0,33476.0,18110.0
2024-09-06,Capesize,31727,KOBC,PUBLIC_ACTUAL,USD/day,31730.0,31770.0,28588.0,26549.0,30667.285714285714,29313.64285714286,26897.533333333333,1213.322121872915,1719.6579985182452,4,9,3,6,-3.0,3139.0,-0.009454774661199483,10.980131523716242,32369.0,31918.0,18291.0
2024-09-09,Capesize,32859,KOBC,PUBLIC_ACTUAL,USD/day,31727.0,31880.0,30349.0,27136.0,31115.714285714286,29683.5,27095.733333333334,839.1316373249126,1634.0094505892755,0,9,3,9,1132.0,2510.0,3.5679389794181615,8.270453721704186,32319.0,31096.0,18084.0
2024-09-10,Capesize,31999,KOBC,PUBLIC_ACTUAL,USD/day,32859.0,31730.0,30413.0,27949.0,31474.285714285714,30092.285714285714,27345.633333333335,981.1584503838515,1663.2774146971028,1,9,3,10,-860.0,1586.0,-2.6172433732006506,5.21487521783448,32120.0,29994.0,17744.0
2024-09-11,Capesize,31608,KOBC,PUBLIC_ACTUAL,USD/day,31999.0,31727.0,29941.0,28443.0,31700.85714285714,30381.571428571428,27579.066666666666,872.3232253709505,1613.278349500414,2,9,3,11,-391.0,1667.0,-1.2219131847870268,5.567616312080426,32272.0,28919.0,17903.0
2024-09-12,Capesize,32560,KOBC,PUBLIC_ACTUAL,USD/day,31608.0,32859.0,31770.0,28459.0,31939.0,30607.64285714286,27809.333333333332,424.3088497754925,1540.8594807964175,3,9,3,12,952.0,790.0,3.011895722601876,2.4866225999370384,32807.0,25863.0,17953.0
2024-09-13,Capesize,31686,KOBC,PUBLIC_ACTUAL,USD/day,32560.0,31999.0,31880.0,28651.0,32051.85714285714,30900.571428571428,28085.633333333335,474.01667641721895,1489.9394780834016,4,9,3,13,-874.0,-194.0,-2.6842751842751866,-0.6085319949811763,33056.0,25844.0,18616.0
2024-09-19,Capesize,30958,KOBC,PUBLIC_ACTUAL,USD/day,31686.0,31608.0,31730.0,28533.0,32024.14285714286,31117.35714285714,28356.8,491.10264662453466,1351.8459520306994,3,9,3,19,-728.0,-772.0,-2.297544656946282,-2.43302867948314,33476.0,26772.0,19131.0
2024-09-20,Capesize,32369,KOBC,PUBLIC_ACTUAL,USD/day,30958.0,32560.0,31727.0,28588.0,31913.85714285714,31290.571428571428,28613.3,634.0466409144838,1132.8583803326592,4,9,3,20,1411.0,642.0,4.557787970799154,2.023513096101115,31918.0,26204.0,20179.0
2024-09-23,Capesize,32319,KOBC,PUBLIC_ACTUAL,USD/day,32369.0,31686.0,32859.0,30349.0,32005.571428571428,31560.64285714286,28903.066666666666,648.7744490283937,855.8289375392256,0,9,3,23,-50.0,-540.0,-0.154468781859185,-1.6433853738701765,31096.0,24668.0,21339.0
2024-09-24,Capesize,32120,KOBC,PUBLIC_ACTUAL,USD/day,32319.0,30958.0,31999.0,30413.0,31928.428571428572,31701.35714285714,29179.333333333332,555.8311665533746,801.5168895136803,1,9,3,24,-199.0,121.0,-0.6157368730468127,0.3781368167755206,29994.0,22340.0,22274.0
2024-09-25,Capesize,32272,KOBC,PUBLIC_ACTUAL,USD/day,32120.0,32369.0,31608.0,29941.0,31945.714285714286,31823.285714285714,29437.5,560.2555114347739,715.6947596642439,2,9,3,25,152.0,664.0,0.47322540473224706,2.1007339913945877,28919.0,21170.0,25177.0
2024-09-26,Capesize,32807,KOBC,PUBLIC_ACTUAL,USD/day,32272.0,32319.0,32560.0,31770.0,32040.571428571428,31989.785714285714,29665.5,549.6580322152748,474.6723855737322,3,9,3,26,535.0,247.0,1.6577838373822429,0.7585995085995112,25863.0,20969.0,26552.0
2024-09-27,Capesize,33056,KOBC,PUBLIC_ACTUAL,USD/day,32807.0,32120.0,31686.0,31880.0,32075.85714285714,32063.85714285714,29929.3,594.6476347566098,516.780098619868,4,9,3,27,249.0,1370.0,0.7589843630932513,4.323676071451121,25844.0,19775.0,25993.0
2024-09-30,Capesize,33476,KOBC,PUBLIC_ACTUAL,USD/day,33056.0,32272.0,30958.0,31730.0,32271.571428571428,32147.85714285714,30202.633333333335,666.1078133796876,576.698942542439,0,9,3,30,420.0,2518.0,1.2705711519845009,8.13360036178048,26772.0,19266.0,28359.0
2024-10-02,Capesize,31918,KOBC,PUBLIC_ACTUAL,USD/day,33476.0,32807.0,32369.0,31727.0,32631.285714285714,32272.571428571428,30489.2,496.92645809999595,661.8836423752011,2,10,4,2,-1558.0,-451.0,-4.65408053530888,-1.3933084123698647,26204.0,18106.0,30090.0
2024-10-04,Capesize,31096,KOBC,PUBLIC_ACTUAL,USD/day,31918.0,33056.0,32319.0,32859.0,32566.85714285714,32286.214285714286,30677.466666666667,561.6257438796489,651.6627464914219,4,10,4,4,-822.0,-1223.0,-2.5753493326649557,-3.7841517373681133,24668.0,18110.0,27981.0
2024-10-07,Capesize,29994,KOBC,PUBLIC_ACTUAL,USD/day,31096.0,33476.0,32120.0,31999.0,32392.14285714286,32160.285714285714,30840.7,793.8149298514165,700.9417213315198,0,10,4,7,-1102.0,-2126.0,-3.5438641625932576,-6.6189290161892895,22340.0,18291.0,26648.0
2024-10-08,Capesize,28919,KOBC,PUBLIC_ACTUAL,USD/day,29994.0,31918.0,32272.0,31608.0,32088.428571428572,32017.071428571428,30955.533333333333,1211.8982159043344,910.0628435008014,1,10,4,8,-1075.0,-3353.0,-3.5840501433620053,-10.3898116013882,21170.0,18084.0,26458.0
2024-10-10,Capesize,25863,KOBC,PUBLIC_ACTUAL,USD/day,28919.0,31096.0,32807.0,32560.0,31609.428571428572,31825.0,31014.966666666667,1693.9930988777298,1230.4162522683216,3,10,4,10,-3056.0,-6944.0,-10.567447007157927,-21.16621452738745,20969.0,17744.0,24919.0
2024-10-11,Capesize,25844,KOBC,PUBLIC_ACTUAL,USD/day,25863.0,29994.0,33056.0,31686.0,30617.428571428572,31346.64285714286,30945.433333333334,2643.119738562475,1990.0265791476538,4,10,4,11,-19.0,-7212.0,-0.07346402196187762,-21.81752178121975,19775.0,17903.0,24571.0
2024-10-14,Capesize,26772,KOBC,PUBLIC_ACTUAL,USD/day,25844.0,28919.0,33476.0,30958.0,29587.14285714286,30929.35714285714,30858.8,2924.7524355954088,2468.397287781986,0,10,4,14,928.0,-6704.0,3.5907754217613386,-20.026287489544746,19266.0,17953.0,25124.0
2024-10-15,Capesize,26204,KOBC,PUBLIC_ACTUAL,USD/day,26772.0,25863.0,31918.0,32369.0,28629.428571428572,30630.35714285714,30802.566666666666,2506.869352873874,2706.6867514231194,1,10,4,15,-568.0,-5714.0,-2.1216196025698464,-17.902124193245193,18106.0,18616.0,24671.0
2024-10-16,Capesize,24668,KOBC,PUBLIC_ACTUAL,USD/day,26204.0,25844.0,31096.0,32319.0,27813.14285714286,30190.0,30721.0,2164.490273217774,2896.880922116546,2,10,4,16,-1536.0,-6428.0,-5.861700503739886,-20.671468999228193,18110.0,19131.0,23153.0
2024-10-17,Capesize,22340,KOBC,PUBLIC_ACTUAL,USD/day,24668.0,26772.0,29994.0,32120.0,26894.85714285714,29643.5,30592.166666666668,1885.123376029862,3172.8841465915507,3,10,4,17,-2328.0,-7654.0,-9.437327712015565,-25.518437020737483,18291.0,20179.0,20870.0
2024-10-18,Capesize,21170,KOBC,PUBLIC_ACTUAL,USD/day,22340.0,26204.0,28919.0,32272.0,25801.428571428572,28944.928571428572,30383.9,2003.957572499448,3629.468608366865,4,10,4,18,-1170.0,-7749.0,-5.237242614145032,-26.795532348974728,18084.0,21339.0,19874.0
2024-10-21,Capesize,20969,KOBC,PUBLIC_ACTUAL,USD/day,21170.0,24668.0,25863.0,32807.0,24694.428571428572,28151.928571428572,30077.933333333334,2131.0330716292797,4036.6186814115154,0,10,4,21,-201.0,-4894.0,-0.9494567784600894,-18.9227854463906,17744.0,22274.0,17372.0
2024-10-22,Capesize,19775,KOBC,PUBLIC_ACTUAL,USD/day,20969.0,22340.0,25844.0,33056.0,23995.285714285714,27306.35714285714,29763.133333333335,2461.0114935581346,4222.109144949669,1,10,4,22,-1194.0,-6069.0,-5.694119891268057,-23.48320693391116,17903.0,25177.0,15766.0
2024-10-23,Capesize,19266,KOBC,PUBLIC_ACTUAL,USD/day,19775.0,21170.0,26772.0,33476.0,23128.285714285714,26357.714285714286,29424.266666666666,2752.8987579322848,4321.722367272061,2,10,4,23,-509.0,-7506.0,-2.5739570164348913,-28.03675481846706,17953.0,26552.0,14483.0
2024-10-24,Capesize,18106,KOBC,PUBLIC_ACTUAL,USD/day,19266.0,20969.0,26204.0,31918.0,22056.0,25342.714285714286,29007.466666666667,2551.5593271559237,4187.931055720934,3,10,4,24,-1160.0,-8098.0,-6.020969583722624,-30.903678827659895,18616.0,25993.0,13901.0
2024-10-25,Capesize,18110,KOBC,PUBLIC_ACTUAL,USD/day,18106.0,19775.0,24668.0,31096.0,20899.14285714286,24356.14285714286,28548.333333333332,2163.7581833898857,4146.482213545837,4,10,4,25,4.0,-6558.0,0.022092124157735427,-26.585049456786123,19131.0,28359.0,13678.0
2024-10-28,Capesize,18291,KOBC,PUBLIC_ACTUAL,USD/day,18110.0,19266.0,22340.0,29994.0,19962.285714285714,23428.571428571428,28094.333333333332,1608.426841593362,3971.5940941076556,0,10,4,28,181.0,-4049.0,0.9994478188845912,-18.124440465532675,20179.0,30090.0,13899.0
2024-10-30,Capesize,18084,KOBC,PUBLIC_ACTUAL,USD/day,18291.0,18106.0,21170.0,28919.0,19383.85714285714,22592.64285714286,27646.466666666667,1311.4772114628945,3706.161099224598,2,10,4,30,-207.0,-3086.0,-1.1317041167787423,-14.577231931979217,21339.0,27981.0,13171.0
2024-10-31,Capesize,17744,KOBC,PUBLIC_ACTUAL,USD/day,18084.0,18110.0,20969.0,25863.0,18943.0,21818.714285714286,27153.966666666667,1114.9493262009503,3402.292675615734,3,10,4,31,-340.0,-3225.0,-1.880115018801154,-15.379846439982837,22274.0,26648.0,12080.0
2024-11-01,Capesize,17903,KOBC,PUBLIC_ACTUAL,USD/day,17744.0,18291.0,19775.0,25844.0,18482.285714285714,21238.785714285714,26678.8,742.2705513655128,3351.4790117100597,4,11,4,1,159.0,-1872.0,0.8960775473399352,-9.466498103666243,25177.0,26458.0,11759.0
2024-11-04,Capesize,17953,KOBC,PUBLIC_ACTUAL,USD/day,17903.0,18084.0,19266.0,26772.0,18214.85714285714,20671.571428571428,26221.966666666667,494.91225773160704,3179.70208363272,0,11,4,4,50.0,-1313.0,0.27928280176505726,-6.815114709851555,26552.0,24919.0,11833.0
2024-11-05,Capesize,18616,KOBC,PUBLIC_ACTUAL,USD/day,17953.0,17744.0,18106.0,26204.0,18027.285714285714,20041.64285714286,25735.066666666666,176.54811834473367,2718.266291566556,1,11,4,5,663.0,510.0,3.692976104272261,2.8167458301115555,25993.0,24571.0,12146.0
2024-11-06,Capesize,19131,KOBC,PUBLIC_ACTUAL,USD/day,18616.0,17903.0,18110.0,24668.0,18100.14285714286,19499.64285714286,25299.4,285.84577925805945,2075.5304644331345,2,11,4,6,515.0,1021.0,2.766437473141381,5.637769188293751,28359.0,25124.0,11602.0
2024-11-07,Capesize,20179,KOBC,PUBLIC_ACTUAL,USD/day,19131.0,17953.0,18291.0,22340.0,18246.0,19104.14285714286,24905.166666666668,483.71754843350806,1447.433955296004,3,11,4,7,1048.0,1888.0,5.478019967591874,10.322016292165536,30090.0,24671.0,10765.0
2024-11-08,Capesize,21339,KOBC,PUBLIC_ACTUAL,USD/day,20179.0,18616.0,18084.0,21170.0,18515.714285714286,18949.785714285714,24498.833333333332,878.363955368804,1163.1134066384334,4,11,4,8,1160.0,3255.0,5.74855047326428,17.999336429993363,27981.0,23153.0,10349.0
2024-11-11,Capesize,22274,KOBC,PUBLIC_ACTUAL,USD/day,21339.0,19131.0,17744.0,20969.0,18980.714285714286,18961.85714285714,24132.833333333332,1347.8457768198828,1188.5278455127614,0,11,4,11,935.0,4530.0,4.3816486245841,25.52975653742111,26648.0,20870.0,10991.0
2024-11-12,Capesize,25177,KOBC,PUBLIC_ACTUAL,USD/day,22274.0,20179.0,17903.0,19775.0,19627.85714285714,19055.071428571428,23804.633333333335,1697.2939667364196,1391.838931014967,1,11,4,12,2903.0,7274.0,13.033132800574654,40.63006200078198,26458.0,19874.0,11075.0
2024-11-13,Capesize,26552,KOBC,PUBLIC_ACTUAL,USD/day,25177.0,21339.0,17953.0,19266.0,20667.0,19440.928571428572,23568.133333333335,2501.465237281844,2149.402688558204,2,11,4,13,1375.0,8599.0,5.461333757000442,47.897287361443766,24919.0,17372.0,11616.0
